idplaces	place_type	name	full_name	country_code	country	id	longitude	latitude
000073352b5bd43a	city	Pico Truncado	Pico Truncado, Argentina	AR	Argentina	1	-67.9561153	-46.7965242
0000ffd41ff0eaac	city	Pereira	Pereira, Colombia	CO	Colombia	2	-75.690601	4.8087174
0001eac9096ed83c	city	San Fernando del Valle de Catamarca	San Fernando del Valle de Catamarca, Argentina	AR	Argentina	3	-65.7795441	-28.469581
00025abf09ee76e2	city	Caucasia	Caucasia, Colombia	CO	Colombia	4	-75.1985629	7.979698
000292fc001f4dc4	city	Cosquín	Cosquín, Argentina	AR	Argentina	5	-64.4703813	-31.2468127
0003325e5c63a062	city	Victor Larco Herrera	Victor Larco Herrera, Peru	PE	Peru	6	-79.046992	-8.133917799999999
0003557c7b244fd3	admin	San José	San José, Costa Rica	CR	Costa Rica	7	-84.0907246	9.9280694
0003b65730e429eb	city	Barrio Parque Almirante Irizar	Barrio Parque Almirante Irizar, Argentina	AR	Argentina	8	-58.4002472	-34.5796724
000426466c9f6e32	city	La Romana	La Romana, Dominican Republic	DO	Dominican Republic	9	-68.9658817	18.4338645
00049798250632c1	city	Girardot	Girardot, Colombia	CO	Colombia	10	-74.8031414	4.3045959
0004c3fb58780d2a	city	Callao	Callao, Peru	PE	Peru	11	-77.1259843	-12.0508491
00054d3a0a8df14e	city	Mendoza	Mendoza, Argentina	AR	Argentina	12	-68.8458386	-32.8894587
00058899244b705d	city	San Bartolo	San Bartolo, Peru	PE	Peru	13	-76.77046419999999	-12.3849381
0005a92a6b72edeb	city	Pilar	Pilar, Argentina	AR	Argentina	14	-58.9091671	-34.4778621
0005b7263270d37f	city	Buin	Buin, Chile	CL	Chile	15	-70.742431	-33.7313897
000740067e1156ab	city	Chía	Chía, Colombia	CO	Colombia	16	-74.0325368	4.8615787
0008033749106b3d	city	Ventanas	Ventanas, Ecuador	EC	Ecuador	17	-79.4604818	-1.4441882
00082bc93ac0e177	city	Montalvo	Montalvo, Ecuador	EC	Ecuador	18	-79.2873953	-1.7879521
00082d21223f8397	city	Santa Marta	Santa Marta, Colombia	CO	Colombia	19	-74.2110227	11.2403547
00090761404cb268	city	Chimbas	Chimbas, Argentina	AR	Argentina	20	-68.51279079999999	-31.4922964
000a15027a9003e0	city	Cañada de Gomez	Cañada de Gomez, Argentina	AR	Argentina	21	-61.3953734	-32.8211646
000a610a5a637388	city	Valdivia	Valdivia, Colombia	CO	Colombia	22	-75.39215	7.29117
000a85935b3608b2	city	Cañuelas	Cañuelas, Argentina	AR	Argentina	23	-58.75950530000001	-35.04914249999999
000ac536774ebaa6	city	Pedro Aguirre Cerda	Pedro Aguirre Cerda, Chile	CL	Chile	24	-70.67650259999999	-33.4940901
000af2920fcd0d30	city	Temuco	Temuco, Chile	CL	Chile	25	-72.5903739	-38.7359018
000b2cae4cb227ee	city	Strobel	Strobel, Argentina	AR	Argentina	26	-71.1960709	-48.444126
000c53bd03a3e3ec	city	Tuluá	Tuluá, Colombia	CO	Colombia	27	-76.1914991	4.089869
000c865e5c2c5ada	city	Barrancas	Barrancas, Venezuela	VE	Venezuela	28	-62.2010974	8.7009358
000cd22f253ee776	city	Yumbo	Yumbo, Colombia	CO	Colombia	29	-76.495026	3.545337
000ce4b0629a5a40	city	Corozal	Corozal, Colombia	CO	Colombia	30	-75.294467	9.321697000000002
000ceddc32916a4c	city	Lomas de Zamora	Lomas de Zamora, Argentina	AR	Argentina	31	-58.4302476	-34.76118230000001
000cf3e166414072	city	Chivacoa	Chivacoa, Venezuela	VE	Venezuela	32	-68.89732680000002	10.1572383
000da1a228db0cf7	city	Duran	Duran, Ecuador	EC	Ecuador	33	-79.8397207	-2.168974
000da7fb7004f1bc	city	Mocoa	Mocoa, Colombia	CO	Colombia	34	-76.651055	1.15234
000f0d3a479dc2ba	city	Lajas	Lajas, USA	US	United States	35	-67.05076600000001	18.038066
000f50400f2ec9b3	city	Uruguay	Uruguay, Argentina	AR	Argentina	36	-58.2344527	-32.485827
000f71136a018c6b	admin	Quillota	Quillota, Valparaíso	CL	Chile	37	-71.2497156	-32.8803027
001040bd29e08949	city	Ushuaia	Ushuaia, Argentina	AR	Argentina	38	-68.3029511	-54.8019121
0010b4cb51ca93d8	city	Santiago	Santiago, Chile	CL	Chile	39	-70.6692655	-33.4488897
0010d1225473d783	city	Panguipulli	Panguipulli, Chile	CL	Chile	40	-72.3370089	-39.6415998
001159047bb9935e	city	Villa Gobernador Gálvez	Villa Gobernador Gálvez, Argentina	AR	Argentina	41	-60.6337608	-33.0255203
0014e5be2018f233	city	Esquel	Esquel, Argentina	AR	Argentina	42	-71.31431169999999	-42.9095281
0015065c5a4fa3c4	admin	Itapua	Itapua, Paraguay	PY	Paraguay	43	-55.6689636	-26.7923623
0015f9d50ae3c4d7	city	Yarumal	Yarumal, Colombia	CO	Colombia	44	-75.4190689	6.961969
0016a28c5fdad928	city	General Roca	General Roca, Argentina	AR	Argentina	45	-67.5892227	-39.032803
0016b0ca4701a899	city	Buenaventura	Buenaventura, Colombia	CO	Colombia	46	-77.01972119999999	3.8830471
001751105a5e4c94	city	Maule	Maule, Chile	CL	Chile	47	-71.6884912	-35.5183364
001761ed5e7c7c15	city	Magdalena Vieja	Magdalena Vieja, Peru	PE	Peru	48	-77.0692591	-12.0752423
0017753e191a1a9e	city	Talca	Talca, Chile	CL	Chile	49	-71.6484804	-35.4232444
00184c97782f823e	city	Huaraz	Huaraz, Peru	PE	Peru	50	-77.5287792	-9.5261154
00189e3503ff4e54	city	Santo Domingo	Santo Domingo, Ecuador	EC	Ecuador	51	-79.1763307	-0.2538414
0018c59b516c5482	city	Guazapa	Guazapa, El Salvador	SV	El Salvador	52	-89.1610748	13.8781715
0018f7f03c776042	neighborhood	Casa de Campo	Casa de Campo, Madrid	ES	España	53	-3.753666299999999	40.421432
0019706f5d1bc8ec	city	Manatí	Manatí, Puerto Rico	US	United States	54	-66.4758583	18.433005
001a090f0374bd47	city	Salento	Salento, Colombia	CO	Colombia	55	-75.570777	4.637376
001a4e435087b92e	admin	Cordillera	Cordillera, Paraguay	PY	Paraguay	56	-57.0111681	-25.2289491
001a5dc56691b740	city	Malvinas Argentinas	Malvinas Argentinas, Argentina	AR	Argentina	57	-58.71017029999999	-34.4890265
001bbfee6edcdb06	city	El Quisco	El Quisco, Chile	CL	Chile	58	-71.6981538	-33.398596
001c55a93499d110	city	Cerrillos	Cerrillos, Argentina	AR	Argentina	59	-65.4871162	-24.8958166
001c7bc871d01ba9	city	Quibor	Quibor, Venezuela	VE	Venezuela	60	-69.61549819999999	9.9312927
001cb64559a1b098	neighborhood	Recoletos	Recoletos, Madrid	ES	España	61	-3.6921742	40.4223818
001d85c66570434e	city	Tunja	Tunja, Colombia	CO	Colombia	62	-73.3575572	5.5446422
001eb6f061336e9f	city	Plottier - Norte	Plottier - Norte, Argentina	AR	Argentina	63	-68.22885	-38.9475672
001ee1267f90fe69	city	Bisonó	Bisonó, Dominican Republic	DO	Dominican Republic	64	-70.8693486	19.5594332
001fcc4042abb958	city	Táriba	Táriba, Venezuela	VE	Venezuela	65	-72.2159356	7.822511199999999
001fdbd7614a721b	city	Pencahue	Pencahue, Chile	CL	Chile	66	-71.7974563	-35.3960652
002058875a25a349	city	Toa Alta	Toa Alta, Puerto Rico	US	United States	67	-66.2482237	18.3882823
0020c4a85f39f57a	city	Empalme	Empalme, Ecuador	EC	Ecuador	68	-79.6080967	-1.0483186
002129bd2622e876	city	Neiva	Neiva, Colombia	CO	Colombia	69	-75.2809001	2.9344837
00216c6e4c38d331	city	El Carmen	El Carmen, Chile	CL	Chile	70	-72.0333	-36.9
0021712c0bd7eec1	city	San Miguel de Tucumán	San Miguel de Tucumán, Argentina	AR	Argentina	71	-65.2175903	-26.8082848
0022780928134bfb	city	San Antonio	San Antonio, Chile	CL	Chile	72	-71.6055123	-33.5922807
0022e8c5225f8e22	city	Lo Espejo	Lo Espejo, Chile	CL	Chile	73	-70.690565	-33.5220498
0023c19311cdf0fc	city	Soledad	Soledad, Colombia	CO	Colombia	74	-74.79915059999999	10.9171191
002437a504b6f5dc	city	Godoy Cruz	Godoy Cruz, Argentina	AR	Argentina	75	-68.8583963	-32.9286268
002442586af0948e	city	Antofagasta	Antofagasta, Chile	CL	Chile	76	-70.39750219999999	-23.6509279
00248a624c64e405	city	Panchimalco	Panchimalco, El Salvador	SV	El Salvador	77	-89.17893230000001	13.6132213
0024a3db373c9593	city	Circasia	Circasia, Colombia	CO	Colombia	78	-75.635595	4.616093999999999
0024d9c06f06c361	admin	Caazapa	Caazapa, Paraguay	PY	Paraguay	79	-56.3712327	-26.1827713
0024e35a2f27852c	city	Cerro Navia	Cerro Navia, Chile	CL	Chile	80	-70.73467509999999	-33.4216566
002590370f2937a6	city	San Clemente	San Clemente, Chile	CL	Chile	81	-71.48937049999999	-35.5364676
0025a0b7605b543d	city	Perene	Perene, Peru	PE	Peru	82	-75.06111469999999	-10.8812955
0026918e38560b68	city	Alto Selva Alegre	Alto Selva Alegre, Peru	PE	Peru	83	-71.51898	-16.3631508
0027650b5dafc5d7	city	La Costa	La Costa, Argentina	AR	Argentina	84	-56.6850587	-36.7376124
0027719877a12049	city	Candelaria De La Frontera	Candelaria De La Frontera, El Salvador	SV	El Salvador	85	-89.6498742	14.1129483
00278c6a3a1196f8	city	Ginebra	Ginebra, Colombia	CO	Colombia	86	-76.269279	3.725234
0028392b168a2dfe	neighborhood	Parc de Montjuic	Parc de Montjuic, Barcelona	ES	España	87	2.1573033	41.3635139
00283ddf267b8731	city	Quevedo	Quevedo, Ecuador	EC	Ecuador	88	-79.4604035	-1.0225124
002869d920551557	city	Ciénaga	Ciénaga, Colombia	CO	Colombia	89	-74.248926	11.007984
002880af1d28ba81	city	Carmen de Patagones	Carmen de Patagones, Argentina	AR	Argentina	90	-62.9803611	-40.7986389
0028bc6e26ddf8ff	city	Puerto Varas	Puerto Varas, Chile	CL	Chile	91	-72.9833	-41.3167
002ad06c37597471	city	San Juan de la Maguana	San Juan de la Maguana, Dominican Republic	DO	Dominican Republic	92	-71.2309935	18.8096268
002ccbb5032c77fc	city	Lurigancho	Lurigancho, Peru	PE	Peru	93	-76.99398359999999	-11.9689301
002d474f2c3c1ab8	city	Vilcún	Vilcún, Chile	CL	Chile	94	-72.2244406	-38.6677187
002d598a64beb856	city	Palora	Palora, Ecuador	EC	Ecuador	95	-77.9681544	-1.7010952
002d95e36048f162	admin	Salto	Salto, Uruguay	UY	Uruguay	96	-57.9612455	-31.388028
002d9a65239936cd	city	Montería	Montería, Colombia	CO	Colombia	97	-75.8785348	8.750983
002da1fc489ba8c3	city	Sierra Gorda	Sierra Gorda, Chile	CL	Chile	98	-69.3171995	-22.8860128
002e1b980d14b9b2	city	Monte Hermoso	Monte Hermoso, Argentina	AR	Argentina	99	-61.287567	-38.9878667
002e2add0d1ff144	city	Ciudad Ojeda	Ciudad Ojeda, Venezuela	VE	Venezuela	100	-71.3111773	10.2214803
002e39797d889bc9	city	Puerto Nueva	Puerto Nueva, Costa Rica	CR	Costa Rica	101	-84.966026	10.46829
002eebb62e41cfc2	admin	Coyhaique	Coyhaique, Aysén del General Carlos Ibáñez del Campo	CL	Chile	102	-72.068265	-45.5712254
002f7b5c42f0ad74	city	Fighiera	Fighiera, Argentina	AR	Argentina	103	-60.47044029999999	-33.1923016
0030048e70174c6d	city	Guadalajara de Buga	Guadalajara de Buga, Colombia	CO	Colombia	104	-76.30218889999999	3.9005079
00305d19284e2d88	city	Santo Domingo	Santo Domingo, Chile	CL	Chile	105	-71.628056	-33.635833
003090295e0dcbe4	city	Mar de Ajó	Mar de Ajó, Argentina	AR	Argentina	106	-56.6750185	-36.7232497
003092a565bd20f0	city	Comerío	Comerío, Puerto Rico	US	United States	107	-66.2256022	18.2192001
0030b82f35c6536d	city	Silvania	Silvania, Colombia	CO	Colombia	108	-74.396782	4.390779999999999
0030d5553dbb13c6	city	Roldan	Roldan, Argentina	AR	Argentina	109	-60.9102481	-32.90021180000001
00314ce21d9043ef	city	Magdalena	Magdalena, Argentina	AR	Argentina	110	-57.5177615	-35.0806673
0032186343f6a57e	city	Peumo	Peumo, Chile	CL	Chile	111	-71.1700793	-34.3963392
0032a06455f7e1ea	city	Guacara	Guacara, Venezuela	VE	Venezuela	112	-67.8927472	10.2646995
0032baff35718ca4	city	Berazategui	Berazategui, Argentina	AR	Argentina	113	-58.2112961	-34.762001
0032fe6c612e7934	city	Campana	Campana, Argentina	AR	Argentina	114	-58.95926429999999	-34.1633346
003360dc7574e183	city	Belén de Escobar	Belén de Escobar, Argentina	AR	Argentina	115	-58.7849434	-34.3402525
0033dd9e171e1cef	city	Funza	Funza, Colombia	CO	Colombia	116	-74.2118741	4.7176677
00345a791fbe0951	city	Sitionuevo	Sitionuevo, Colombia	CO	Colombia	117	-74.71955	10.77525
00346b4744ffa593	admin	Madre de Dios	Madre de Dios, Peru	PE	Peru	118	-70.81199529999999	-11.7668705
0034f8903f0001bc	city	Lautaro	Lautaro, Chile	CL	Chile	119	-72.45413429999999	-38.5084312
003513a4697c1c45	admin	Artigas	Artigas, Uruguay	UY	Uruguay	120	-56.4775937	-30.4068179
003536293853fb39	city	El Pato	El Pato, Argentina	AR	Argentina	121	-58.1784125	-34.8837665
0035684b0155f0d1	city	Ocaña	Ocaña, Colombia	CO	Colombia	122	-73.3532199	8.252049999999999
003642767728b348	city	Mar Chiquita	Mar Chiquita, Argentina	AR	Argentina	123	-62.5551263	-30.706441
00369f433aca083b	city	Ibarra	Ibarra, Ecuador	EC	Ecuador	124	-78.13236479999999	0.3471469
003945e55882f3d4	city	Carlos Casares	Carlos Casares, Argentina	AR	Argentina	125	-61.3653564	-35.6225839
0039585a1e00bcfa	city	Rengo	Rengo, Chile	CL	Chile	126	-70.8608394	-34.4028433
00399e031d54d309	city	Tinaco	Tinaco, Venezuela	VE	Venezuela	127	-68.4352835	9.707622299999999
0039dafe6d412c07	city	Milagro	Milagro, Ecuador	EC	Ecuador	128	-79.59405439999999	-2.1387682
003a1dc673345085	city	Santafé de Antioquia	Santafé de Antioquia, Colombia	CO	Colombia	129	-75.827129	6.557179
003a9440008ca503	city	Ancón	Ancón, Peru	PE	Peru	130	-77.1468866	-11.7340437
003aa1d3152e364a	city	Magdalena del Mar	Magdalena del Mar, Peru	PE	Peru	131	-77.06586879999999	-12.0898387
003b2b92713f131a	city	San José del Guaviare	San José del Guaviare, Colombia	CO	Colombia	132	-72.64172649999999	2.568549
003b48082dfdd19b	city	Anaco	Anaco, Venezuela	VE	Venezuela	133	-64.4674203	9.429229699999999
003b494a74d2d85f	city	Santa Rosa	Santa Rosa, Ecuador	EC	Ecuador	134	-79.9668308	-3.4593888
003bde9b193b3b17	city	La Plata	La Plata, Colombia	CO	Colombia	135	-75.8942469	2.389011
003c45cb29d77515	admin	Boqueron	Boqueron, Paraguay	PY	Paraguay	136	-60.9540073	-21.7449254
003cdabe792cb10e	city	Calarca	Calarca, Colombia	CO	Colombia	137	-75.640402	4.530357
003e7fe742b6b27a	city	Pirque	Pirque, Chile	CL	Chile	138	-70.5883812	-33.6874736
003f97dd7a518791	city	Candelaria	Candelaria, Colombia	CO	Colombia	139	-74.0728759	4.597014
00408836495a566e	city	Casilda	Casilda, Argentina	AR	Argentina	140	-61.1650211	-33.044522
0040f7fb6057703a	city	Esparza	Esparza, Costa Rica	CR	Costa Rica	141	-84.667374	9.9906919
004104c122aeebbd	city	Moreno	Moreno, Argentina	AR	Argentina	142	-58.791382	-34.6340099
00412d3d6cde22cc	city	Catia la Mar	Catia la Mar, Venezuela	VE	Venezuela	143	-67.04943779999999	10.5894439
004195560bd9e5fd	city	Yaguate	Yaguate, Dominican Republic	DO	Dominican Republic	144	-70.1798134	18.3360102
0041f06268543774	city	Placilla	Placilla, Chile	CL	Chile	145	-71.1108273	-34.6337953
004240f60df38767	city	Ocumare Del Tuy	Ocumare Del Tuy, Venezuela	VE	Venezuela	146	-66.77521709999999	10.1175463
0042d7b71223f0b8	city	Villa Altagracia	Villa Altagracia, Dominican Republic	DO	Dominican Republic	147	-70.17237159999999	18.6740775
004371141685ab26	city	Islas del Ibicuy	Islas del Ibicuy, Argentina	AR	Argentina	148	-58.8289611	-33.6610262
0044180c6370cf09	city	San Diego	San Diego, Venezuela	VE	Venezuela	149	-67.9629552	10.2590131
004454cd0785a90b	city	Tibú	Tibú, Colombia	CO	Colombia	150	-72.73773299999999	8.642356
0045ea916cada8bc	city	Villa Alemana	Villa Alemana, Chile	CL	Chile	151	-71.3734096	-33.0476377
0046a7590cd06d60	city	Arroyo	Arroyo, USA	US	United States	152	-120.5907252	35.1185868
0046bf5f60971c34	city	Ejido	Ejido, Venezuela	VE	Venezuela	153	-71.24287369999999	8.5493413
0046f00c28538803	city	Riobamba	Riobamba, Ecuador	EC	Ecuador	154	-78.657192	-1.6562599
0047c84e70b9501b	city	Maturín	Maturín, Venezuela	VE	Venezuela	155	-63.1914317	9.7333906
0047e3673df9779d	city	Guasca	Guasca, Colombia	CO	Colombia	156	-73.877402	4.867236
0048c212594c80de	city	Mar Azul	Mar Azul, Argentina	AR	Argentina	157	-57.0356671	-37.3425462
00491bfe0834f91f	city	Unión	Unión, Argentina	AR	Argentina	158	-58.50398509999999	-34.5344282
004940260158a964	city	Lima	Lima, Argentina	AR	Argentina	159	-59.1961093	-34.0447565
0049e4004a1ea19f	city	Curanilahue	Curanilahue, Chile	CL	Chile	160	-73.3421243	-37.4762431
004a0e09152e93bd	city	Espinal	Espinal, Colombia	CO	Colombia	161	-74.9059759	4.1693045
004a66983c1cb12a	neighborhood	Sants	Sants, Barcelona	ES	España	162	2.1353154	41.3754373
004ad1e2734fc1e3	city	Santo Domingo Este	Santo Domingo Este, Dominican Republic	DO	Dominican Republic	163	-69.8255369	18.4893469
004b0baa7979aa88	city	Santa María	Santa María, Argentina	AR	Argentina	164	-66.0459116	-26.7035442
004b853c78703c20	city	Ciudad del Libertador General San Martín	Ciudad del Libertador General San Martín, Argentina	AR	Argentina	165	-58.53709649999999	-34.5757521
004c90ba3f751571	city	Rosario Bajo	Rosario Bajo, USA	US	United States	166	-67.07326789999999	18.158496
004ca7d95173bf0d	city	Maipú	Maipú, Argentina	AR	Argentina	167	-68.7895478	-32.9584934
004cb8134119be83	city	Teno	Teno, Chile	CL	Chile	168	-71.1664033	-34.8702993
004da7ab4e8c1ab5	city	Independencia	Independencia, Chile	CL	Chile	169	-70.6662915	-33.4133469
004ea55b013fa89f	city	Guatire	Guatire, Venezuela	VE	Venezuela	170	-66.5381024	10.4578313
004ed43112a4cf6a	city	Cabimas	Cabimas, Venezuela	VE	Venezuela	171	-71.4692843	10.3895862
004fcdb07e398928	city	San Antonio	San Antonio, USA	US	United States	172	-98.49362819999999	29.4241219
004fe39f34e6452f	city	Quilmes	Quilmes, Argentina	AR	Argentina	173	-58.25460510000001	-34.7206336
0050158729aa2535	city	Guanare	Guanare, Venezuela	VE	Venezuela	174	-69.72869279999999	9.0371279
0050d8e10826a5b2	city	San Rafael del Yuma	San Rafael del Yuma, Dominican Republic	DO	Dominican Republic	175	-68.67525499999999	18.4296612
0050da5c433f1e1d	neighborhood	Vinateros	Vinateros, Madrid	ES	España	176	-3.6453603	40.4046011
005151f517b0d4f1	city	Lakeland Heights	Lakeland Heights, TX	US	United States	177	-96.9819507	32.7229096
00524e195b1f2b8c	city	Salsipuedes	Salsipuedes, Argentina	AR	Argentina	178	-64.29643349999999	-31.1368964
005279311d99e93c	city	Lampa	Lampa, Chile	CL	Chile	179	-70.879328	-33.2827093
00528b8f7322ff9d	city	Nazca	Nazca, Peru	PE	Peru	180	-74.9327583	-14.8358687
0052c07a6ff05646	city	Piñas	Piñas, Ecuador	EC	Ecuador	181	-79.6825275	-3.680412
005371513d9d46fb	city	Piedecuesta	Piedecuesta, Colombia	CO	Colombia	182	-73.053997999999993	6.991539
00538817286e4df9	neighborhood	Triana	Triana, Sevilla	ES	España	183	-6.0093952	37.3810861
00553ac914c68cd1	city	Coyhaique	Coyhaique, Chile	CL	Chile	184	-72.068265	-45.5712254
005594b458d3d648	city	Aguachica	Aguachica, Colombia	CO	Colombia	185	-73.611665	8.305925
0056e407d2094beb	city	Las Pedroñeras	Las Pedroñeras, España	ES	España	186	-2.6760251	39.4480026
00576d9415c4634b	admin	Flores	Flores, Uruguay	UY	Uruguay	187	-56.8984566	-33.5169429
00577114384dea2b	city	Vicente López	Vicente López, Argentina	AR	Argentina	188	-58.473816	-34.5281205
0057cf92684f8d26	city	Rionegro	Rionegro, Colombia	CO	Colombia	189	-75.375085	6.144837
0057d03c6c22064c	city	San Javier	San Javier, Argentina	AR	Argentina	190	-59.93030820000001	-30.5795582
005814023d6d62bd	city	San Martín	San Martín, Argentina	AR	Argentina	191	-58.53709649999999	-34.5757521
00585da77f488367	city	Rafaela	Rafaela, Argentina	AR	Argentina	192	-61.49164219999999	-31.2525979
0058b0cb7e695890	city	Petare	Petare, Venezuela	VE	Venezuela	193	-66.8061398	10.4775751
00592e0c5b0f4a82	city	Constanza	Constanza, Dominican Republic	DO	Dominican Republic	194	-70.7376623	18.9114821
0059cfb95141a763	city	Ortíz	Ortíz, Venezuela	VE	Venezuela	195	-67.2907465	9.6201124
0059e970385f2633	city	Garzón	Garzón, Colombia	CO	Colombia	196	-75.6274679	2.195403
005ab0a577226d0f	neighborhood	Palacio	Palacio, Madrid	ES	España	197	-3.7143181	40.4163387
005b43116fa7e0c9	city	Río Acarigua	Río Acarigua, Venezuela	VE	Venezuela	198	-69.27285359999999	9.5166401
005b9f350cad74f6	city	Popayán	Popayán, Colombia	CO	Colombia	199	-76.6147395	2.4448143
005bf2190435cf68	city	Santiago de Surco	Santiago de Surco, Peru	PE	Peru	200	-76.9918155	-12.1416088
005ca01756b27db6	city	Villa Gesell	Villa Gesell, Argentina	AR	Argentina	201	-56.97141939999999	-37.2598939
005cf73d337f8fce	city	Quesada	Quesada, Costa Rica	CR	Costa Rica	202	-84.4356706	10.3270781
005d5532117f26e8	city	Santo Domingo Norte	Santo Domingo Norte, Dominican Republic	DO	Dominican Republic	203	-69.90738879999999	18.5967399
005d6419620c37a6	city	Tovar	Tovar, Venezuela	VE	Venezuela	204	-67.30862359999999	10.3801459
005ebcae757ae11d	city	Miramar	Miramar, Argentina	AR	Argentina	205	-57.8394498	-38.2703168
005ef29d79d0b45a	city	Río Gallegos	Río Gallegos, Argentina	AR	Argentina	206	-69.2168291	-51.6230485
005fd8d279073e1f	city	Hutto	Hutto, TX	US	United States	207	-97.5466702	30.54269949999999
00604def69ec46a8	city	Baruta	Baruta, Venezuela	VE	Venezuela	208	-66.8677563	10.4205866
006099b7317c8404	city	Lima	Lima, Peru	PE	Peru	209	-77.042754	-12.0463731
0060ebce4be75d6a	city	Copiapó	Copiapó, Chile	CL	Chile	210	-70.3321587	-27.3665763
0063f3fa733bd78d	city	San Pelayo	San Pelayo, Colombia	CO	Colombia	211	-75.8369139	8.959441900000002
006446967d46b032	city	Bellavista	Bellavista, Peru	PE	Peru	212	-77.10740129999999	-12.0570992
00661a64175b4a29	city	El Vigía	El Vigía, Venezuela	VE	Venezuela	213	-71.6554692	8.6144269
0066bf570bdaad34	city	El Bosque	El Bosque, Chile	CL	Chile	214	-70.67875029999999	-33.5589761
0066e3b369d7d5fc	city	Barranco	Barranco, Peru	PE	Peru	215	-77.0221186	-12.1411508
00677a6154ac3141	city	Juan Antonio Sotillo	Juan Antonio Sotillo, Venezuela	VE	Venezuela	216	-64.5029534	10.1599878
0067ac795cb0bcc9	city	San Bernardo	San Bernardo, Chile	CL	Chile	217	-70.69873609999999	-33.5854485
0067b0fe02ca4aa9	city	San Pedro	San Pedro, Argentina	AR	Argentina	218	-59.66286640000001	-33.6757835
00684828684a7213	city	Santa Elena	Santa Elena, Ecuador	EC	Ecuador	219	-80.85938449999999	-2.2268901
0068a5de4770b829	city	Villa La Angostura	Villa La Angostura, Argentina	AR	Argentina	220	-71.6417984	-40.7627426
0069179054db3f51	city	Villa Maria del Triunfo	Villa Maria del Triunfo, Peru	PE	Peru	221	-76.9201161	-12.1675125
00693447310e1120	city	Tocopilla	Tocopilla, Chile	CL	Chile	222	-70.1930064	-22.0857976
006987c21503e409	city	Olimpo	Olimpo, Puerto Rico	US	United States	223	-66.1082211	18.0019099
00698a5d6382c442	city	Sincelejo	Sincelejo, Colombia	CO	Colombia	224	-75.39055669999999	9.3045773
00698bbe577bad5b	city	Medellín	Medellín, Colombia	CO	Colombia	225	-75.596392	6.268678
006a092d6ff7ab0c	city	Las Grutas	Las Grutas, Argentina	AR	Argentina	226	-65.0943303	-40.8108283
006a651d2450213d	city	Chigorodó	Chigorodó, Colombia	CO	Colombia	227	-76.67748999999999	7.665099000000001
006a7eea485e40d9	city	Charallave	Charallave, Venezuela	VE	Venezuela	228	-66.8677563	10.2110018
006a80833658c159	city	Quilicura	Quilicura, Chile	CL	Chile	229	-70.72927179999999	-33.3576747
006adbbd091ec2cb	city	Florencia	Florencia, Colombia	CO	Colombia	230	-75.60423639999999	1.6153858
006b2a835a30b702	city	Estación Central	Estación Central, Chile	CL	Chile	231	-70.6990045	-33.4590774
006bc8f56fa2657a	city	San Vicente de Chucurí	San Vicente de Chucurí, Colombia	CO	Colombia	232	-73.54996899999999	6.9360504
006da5224d296337	city	Madrid	Madrid, Colombia	CO	Colombia	233	-74.2627569	4.733779
006e2a61349d636d	city	Paute	Paute, Ecuador	EC	Ecuador	234	-78.7674562	-2.7957205
006f7bbe4ebdc958	city	Valeria del Mar	Valeria del Mar, Argentina	AR	Argentina	235	-56.8804518	-37.1450559
006f93a34802ce8b	city	Judibana	Judibana, Venezuela	VE	Venezuela	236	-70.19023170000001	11.763662
006f9cc0d800e844	city	Hopelchén	Hopelchén, Campeche	MX	México	237	-89.8424644	19.7472419
006f9d216125f0b2	city	San Andrés	San Andrés, Colombia	CO	Colombia	238	-81.7075787	12.5450153
006fa5d223223cfc	admin	Táchira	Táchira, Venezuela	VE	Venezuela	239	-72.1416132	7.9137001
00702afd4c2b8ca6	city	Bugalagrande	Bugalagrande, Colombia	CO	Colombia	240	-76.155749	4.210851000000001
0070636f09b7081f	city	Loíza	Loíza, Puerto Rico	US	United States	241	-65.87745	18.4298388
00707f3e5066afb7	city	Chiclayo	Chiclayo, Peru	PE	Peru	242	-79.8549907	-6.7700798
00718cc859dbd3ba	city	Magangué	Magangué, Colombia	CO	Colombia	243	-74.7527587	9.2414156
0071eafc31ed5910	city	Diamante	Diamante, Argentina	AR	Argentina	244	-60.63787079999999	-32.0697098
00725fa332076edd	city	Valle de San José	Valle de San José, Colombia	CO	Colombia	245	-73.14378599999999	6.448144
00726d59158ac654	city	Loncoche	Loncoche, Chile	CL	Chile	246	-72.6315127	-39.3681199
00729cc2112bdaf3	city	Concón	Concón, Chile	CL	Chile	247	-71.51860649999999	-32.9299468
0073ab713749d553	admin	Amambay	Amambay, Paraguay	PY	Paraguay	248	-56.0249982	-22.5590272
007424993ff72d95	city	Puerto Iguazú	Puerto Iguazú, Argentina	AR	Argentina	249	-54.578599	-25.5971635
00748b7a76cdeba7	admin	Cerro Largo	Cerro Largo, Uruguay	UY	Uruguay	250	-54.1654081	-32.3769151
0074a55e0c29b3fb	city	Cota	Cota, Colombia	CO	Colombia	251	-74.10312100000002	4.809271
0074c4a72c3cd6b8	city	Sabandia	Sabandia, Peru	PE	Peru	252	-71.46555649999999	-16.4544375
0074eb6428a60e30	city	Aysen	Aysen, Chile	CL	Chile	253	-72.3007623	-46.378345
00758a48394df3ce	city	Villa Soldati	Villa Soldati, Argentina	AR	Argentina	254	-58.442814	-34.6595958
