idtweets	id	fecha	place_name	place	id_elmundo
723822764407304200	2595	2016-04-23T10:36:09Z	Ocumare Del Tuy	004240f60df38767	1
723822979235385300	2781	2016-04-23T10:37:00Z	Recreo	0108423a421615e0	2
723823764572627e3	3530	2016-04-23T10:40:08Z	Buenos Aires	4afa2757051c5192	3
723825355648319500	5121	2016-04-23T10:46:27Z	Corral de Ayllón	ecb9ca56b01fca76	4
723828668112474100	8342	2016-04-23T10:59:37Z	Torrox	62bc678877f0168b	5
723831496482689e3	11186	2016-04-23T11:10:51Z	Zárate	017c34650c2dd3d7	6
729005772198260700	14065	2016-05-07T17:51:35Z	González Catán	0138a2ed609c5a53	7
729006281424429e3	15607	2016-05-07T17:53:36Z	Tuxtla Gutiérrez	b462c87ea2b4ff26	8
729008357470810100	21928	2016-05-07T18:01:51Z	Venezuela	043383f8b2b79918	9
729008601134698500	22619	2016-05-07T18:02:49Z	Mendoza	30e5bcffda059c80	10
729009412673785900	24922	2016-05-07T18:06:02Z	La Granja	00ab3d5d265cc6d9	11
7.2900956939400806e+17	25359	2016-05-07T18:06:40Z	Bogotá, D.C.	0161be1b3f98d6c3	12
729010956597002200	29185	2016-05-07T18:12:11Z	Mazatlán	2cc8747e1f1a2fd6	13
729011802722414600	31588	2016-05-07T18:15:32Z	Venezuela	043383f8b2b79918	14
729011938756333600	31942	2016-05-07T18:16:05Z	Villanueva de la Jara	3a02749496e8041e	15
729012654203768800	33920	2016-05-07T18:18:55Z	Heredia	012c447f4ce72363	16
739034099843801100	42619	2016-06-04T10:00:34Z	Guadalajara	7b54c3a7a77cd125	17
739034762074042400	43219	2016-06-04T10:03:12Z	Burgos	aab98cb60835e83e	18
745921544115859500	45193	2016-06-23T10:08:49Z	Oleiros	f5e7c2a3edb0c324	19
745921878007611400	45548	2016-06-23T10:10:08Z	Oleiros	f5e7c2a3edb0c324	20
745922077555843100	45760	2016-06-23T10:10:56Z	Las Palmas de Gran Canaria	00ab08eef1b62e92	21
745925601358450700	49681	2016-06-23T10:24:56Z	Motril	87430062a57866bb	22
745925734863089700	49825	2016-06-23T10:25:28Z	Jadraque	0d7af4e2c474ba09	23
745927075454922800	51402	2016-06-23T10:30:48Z	Alcorcón	dbf989427f114112	24
745927903196684300	52280	2016-06-23T10:34:05Z	Málaga	507a015cba6ef518	25
745928029264830500	52432	2016-06-23T10:34:35Z	San Martín de la Vega	8fcea753aa3cc0f0	26
745929099110191100	53642	2016-06-23T10:38:50Z	Alcañiz	537cf458cde3fd39	27
745929756613414900	54383	2016-06-23T10:41:27Z	Girona	5ad003e559cee757	28
745929864486719500	54519	2016-06-23T10:41:53Z	Sant Feliu de Llobregat	a2b1a76106a86081	29
745930446278692900	55286	2016-06-23T10:44:11Z	Palma	6c1be133511970bc	30
745930715183853600	55627	2016-06-23T10:45:15Z	La Plata	0177894212b08f73	31
745930924571902e3	55869	2016-06-23T10:46:05Z	Moncofa	f63f29a507fcf54f	32
745931176842510300	56187	2016-06-23T10:47:05Z	Montevideo	01a9dbb9232f0fac	33
745931612169322500	56715	2016-06-23T10:48:49Z	Utebo	7064329708b07896	34
745932052386750500	57248	2016-06-23T10:50:34Z	Granada	387b00909c2e7031	35
745932631385215e3	57949	2016-06-23T10:52:52Z	Albacete	56933d34eb0f964a	36
745936201664835600	62509	2016-06-23T11:07:03Z	Sevilla	8c86b8b4cb716103	37
745936932866297900	63490	2016-06-23T11:09:58Z	Alicante	2e858e47881ddc48	38
729029708168474600	67237	2016-05-07T19:26:41Z	Río Negro	4e51dcd7e0471448	39
729029919561388e3	67783	2016-05-07T19:27:32Z	Linares	c4896928e999c93d	40
729030454888833e3	69299	2016-05-07T19:29:39Z	Madrid	206c436ce43a43a3	41
729030700016537600	69979	2016-05-07T19:30:38Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	42
729033946533613600	78857	2016-05-07T19:43:32Z	El Ejido	dc322bef2dacf718	43
729033998308085800	78984	2016-05-07T19:43:44Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	44
729034371219365900	79940	2016-05-07T19:45:13Z	Guadalupe	d1ec37eb74fb2830	45
72903448777907e4	80263	2016-05-07T19:45:41Z	Mayagüez	32165252c92597b0	46
729034646487326700	80705	2016-05-07T19:46:19Z	Trujillo	017f24412e7d4240	47
729034923399647200	81441	2016-05-07T19:47:25Z	Maracena	0c5e32d47132887a	48
729034946640289800	81505	2016-05-07T19:47:30Z	Bogotá, D.C.	0161be1b3f98d6c3	49
729034992299454500	81627	2016-05-07T19:47:41Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	50
729035249456427e3	82312	2016-05-07T19:48:42Z	Santa Marta	00082d21223f8397	51
729035297825161200	82431	2016-05-07T19:48:54Z	El Ejido	dc322bef2dacf718	52
729035624905330700	83285	2016-05-07T19:50:12Z	El Ejido	dc322bef2dacf718	53
729036209637490700	84820	2016-05-07T19:52:31Z	San Juan De Los Morros	00cfdfc429c27ec3	54
729036713352409100	86124	2016-05-07T19:54:31Z	San Martín de la Vega	8fcea753aa3cc0f0	55
729036929124175900	86693	2016-05-07T19:55:23Z	Jerez de la Frontera	c52827ebd9bfe563	56
729037047953010700	87005	2016-05-07T19:55:51Z	Cali	0169b9217c9dbcd0	57
729037741703479300	88858	2016-05-07T19:58:37Z	Córdoba	00f84d414936f28e	58
729038881006493700	91900	2016-05-07T20:03:08Z	Rumiñahui	00ef69b94937c046	59
729040127922679800	95111	2016-05-07T20:08:06Z	Madrid	206c436ce43a43a3	60
741572294888325100	99184	2016-06-11T10:06:27Z	Santa Cruz	61b28fd8e1f8065d	61
741578361793843200	104207	2016-06-11T10:30:33Z	Barcelona	1a27537478dd8e38	62
741582639191199700	107770	2016-06-11T10:47:33Z	Alovera	282d9429ee1557ea	63
741582940900098e3	108010	2016-06-11T10:48:45Z	Granada	387b00909c2e7031	64
741583634897965e3	108606	2016-06-11T10:51:31Z	Sevilla	8c86b8b4cb716103	65
741588628854427600	112983	2016-06-11T11:11:21Z	Uruguay	d0f5be1262dee9aa	66
741589327730335700	113601	2016-06-11T11:14:08Z	Madrid	206c436ce43a43a3	67
7.4159103352439194e+17	115396	2016-06-11T11:20:55Z	Mijas	910495785831d06f	68
741591811022573600	116162	2016-06-11T11:24:00Z	Lekeitio	a9bf03fa55c92001	69
741592556895625200	116922	2016-06-11T11:26:58Z	La Victoria	00f003bb725d4e02	70
741593060983902200	117487	2016-06-11T11:28:58Z	Otura	523fe163d562bf06	71
7.4159314468540006e+17	117584	2016-06-11T11:29:18Z	Cádiz	358220cb0584bbe3	72
741594055235276800	118520	2016-06-11T11:32:55Z	Vera	04deb171eb3c418d	73
741594546950316e3	119017	2016-06-11T11:34:52Z	Ibagué	00fe503e330c0489	74
741595987047747600	120515	2016-06-11T11:40:36Z	Cartaya	0b67e2924b5aa1ef	75
741597593562714100	122337	2016-06-11T11:46:59Z	Nuestra Señora del Rosario de Baruta	008eb02a542ac3d4	76
741600038774837200	125147	2016-06-11T11:56:42Z	Misiones	33c4b9983fe31b5d	77
741601048301822e3	126364	2016-06-11T12:00:42Z	Cádiz	358220cb0584bbe3	78
741601220159283200	126584	2016-06-11T12:01:23Z	A Coruña	d16c1b8ae1635978	79
741602050614628400	127530	2016-06-11T12:04:41Z	Logroño	342f9faf7392d4ce	80
741603059214786600	128798	2016-06-11T12:08:42Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	81
741603161237037e3	128932	2016-06-11T12:09:06Z	Vilassar de Mar	c967b1555c48ba02	82
741603268229500900	129086	2016-06-11T12:09:32Z	Vigo	0df6ac4d361d4e0e	83
741603310097072100	129151	2016-06-11T12:09:42Z	Santa Fe	0a738ff13a08a7dd	84
741604100274524200	130126	2016-06-11T12:12:50Z	Albacete	56933d34eb0f964a	85
741604343368036400	130397	2016-06-11T12:13:48Z	Asuncion	01f2931e2c7f48a8	86
741604577003331600	130672	2016-06-11T12:14:44Z	Tigre	01153d1b33e1641b	87
741605481093992400	131804	2016-06-11T12:18:19Z	Barcelona	1a27537478dd8e38	88
741605806789906400	132220	2016-06-11T12:19:37Z	Palma	6c1be133511970bc	89
741607176721076200	134019	2016-06-11T12:25:03Z	Reinosa	5937c96ac3ca9f32	90
741607865614405600	134939	2016-06-11T12:27:48Z	Chaco	7ef2a4f4beedc767	91
741609309788864500	136964	2016-06-11T12:33:32Z	Moncofa	f63f29a507fcf54f	92
741611093085311e3	139545	2016-06-11T12:40:37Z	Badajoz	74726fb3c92d7037	93
741619337480540200	152598	2016-06-11T13:13:23Z	Almería	e342de30841352bf	94
741620165314383900	154007	2016-06-11T13:16:40Z	Hato	0ef38bc7d4fbaff1	95
741621957674831900	154454	2016-06-11T13:23:48Z	San Fernando	00b3fc8c4487f71e	96
741622697277464600	155809	2016-06-11T13:26:44Z	Venezuela	043383f8b2b79918	97
741624823315587100	159683	2016-06-11T13:35:11Z	Málaga	507a015cba6ef518	98
741625666999832600	161242	2016-06-11T13:38:32Z	Ituzaingó Centro	012a97e00aba1e81	99
741625953672175600	161823	2016-06-11T13:39:40Z	Badajoz	74726fb3c92d7037	100
741626649251319800	163213	2016-06-11T13:42:26Z	Bogotá, D.C.	0161be1b3f98d6c3	101
741627049329168400	163985	2016-06-11T13:44:01Z	Miajadas	4002220e20b05a15	102
741627351629496300	164581	2016-06-11T13:45:14Z	Alcázar de San Juan	70634e02c27d0b0b	103
741627875879702500	165617	2016-06-11T13:47:19Z	Granada	387b00909c2e7031	104
741629297866248200	168415	2016-06-11T13:52:58Z	Dominican Republic	695f560eb8922977	105
741630622410674200	170885	2016-06-11T13:58:13Z	Montevideo	01a9dbb9232f0fac	106
741630823267459100	171288	2016-06-11T13:59:01Z	Siviglia	8c86b8b4cb716103	107
741631273358262300	172219	2016-06-11T14:00:49Z	Venezuela	043383f8b2b79918	108
741631325858332700	172332	2016-06-11T14:01:01Z	Huete	0c496a524384edc3	109
741631473019715600	172627	2016-06-11T14:01:36Z	José Carlos Paz	00eacabc1e5298db	110
741632676172566500	175086	2016-06-11T14:06:23Z	Aranjuez	55066be1721898d3	111
741632743096877e3	175253	2016-06-11T14:06:39Z	Guayama	0150c511660f89fd	112
741633998376579100	177918	2016-06-11T14:11:38Z	Sabana Llana Sur	562fd5fa80d0f368	113
741634643028549600	179295	2016-06-11T14:14:12Z	Alicante	2e858e47881ddc48	114
741634780295499800	179594	2016-06-11T14:14:45Z	Uruguay	d0f5be1262dee9aa	115
741634833659596800	179707	2016-06-11T14:14:57Z	Huesca	c38684a7e6a66610	116
741635927261491200	182070	2016-06-11T14:19:18Z	Badalona	59d08c41f3229755	117
741636280254091300	182850	2016-06-11T14:20:42Z	Venezuela	043383f8b2b79918	118
741636325795876900	182953	2016-06-11T14:20:53Z	Buenos Aires	4afa2757051c5192	119
741636649730363400	183629	2016-06-11T14:22:10Z	Madrid	ea520f3528c9b3e4	120
741636787144167400	183904	2016-06-11T14:22:43Z	Llanes	dd58263a65887f45	121
741637870369296400	186258	2016-06-11T14:27:01Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	122
741637991769202700	186520	2016-06-11T14:27:30Z	Madrid	ea520f3528c9b3e4	123
741638595488911400	187889	2016-06-11T14:29:54Z	Marratxí	f68f3d5396bd681c	124
741638725579444200	188174	2016-06-11T14:30:25Z	Puerto Real	867bb4d564deee82	125
741638885227266e3	188564	2016-06-11T14:31:03Z	Castellbisbal	3c4d091be9cab397	126
741640146999709700	191296	2016-06-11T14:36:04Z	Valencia	071a52d3a927a1b8	127
741640158320136200	191334	2016-06-11T14:36:07Z	Almirante Brown	014c3ff137d87084	128
741641720773894100	194818	2016-06-11T14:42:19Z	Guayaquil	009924a469d7ace1	129
741642312850214900	196234	2016-06-11T14:44:41Z	Rosario	0079bbc151fa56d2	130
741644531527884800	201401	2016-06-11T14:53:30Z	Mazatlán	2cc8747e1f1a2fd6	131
741644565476692e3	201484	2016-06-11T14:53:38Z	Villa el Salvador	01a4dbad63bebe54	132
741646063984119800	205090	2016-06-11T14:59:35Z	Puerto de la Cruz	88b5a72f641ba0e7	133
741646141004075e3	205278	2016-06-11T14:59:53Z	Santa Marta	00082d21223f8397	134
741647138619314200	207723	2016-06-11T15:03:51Z	Premià de Mar	f3b1dc32e191ed83	135
741649262417748e3	212993	2016-06-11T15:12:17Z	Sant Feliu de Guíxols	3a4c3d75288dec25	136
741650739999580200	216645	2016-06-11T15:18:10Z	Panamá	9d8ae4b0fac2036a	137
741651350845575200	218189	2016-06-11T15:20:35Z	Santa Fe	0a738ff13a08a7dd	138
741652286611554300	220544	2016-06-11T15:24:19Z	Venezuela	043383f8b2b79918	139
741652662387650600	221494	2016-06-11T15:25:48Z	Palma	6c1be133511970bc	140
747370373453353e3	222249	2016-06-27T10:05:57Z	Cádiz	358220cb0584bbe3	141
747370954930683900	222887	2016-06-27T10:08:15Z	Zaragoza	3afc29d1fe76301f	142
747371249899311100	223215	2016-06-27T10:09:26Z	Baeza	24406664809e81eb	143
747374458785177600	226726	2016-06-27T10:22:11Z	Barcelona	1a27537478dd8e38	144
747374750066942e3	227062	2016-06-27T10:23:20Z	Jerez de la Frontera	c52827ebd9bfe563	145
747374980682362900	227315	2016-06-27T10:24:15Z	València	071a52d3a927a1b8	146
747376030931951600	228483	2016-06-27T10:28:26Z	Olula del Río	edaa5f75b2614f0a	147
747376058626891800	228519	2016-06-27T10:28:32Z	Murcia	cbdb0e7018443220	148
747379756908351500	232798	2016-06-27T10:43:14Z	Sevilla	8c86b8b4cb716103	149
747380093694115800	233205	2016-06-27T10:44:34Z	González Catán	0138a2ed609c5a53	150
747385022588592100	239169	2016-06-27T11:04:09Z	Sabadell	715325aceccc7851	151
747385082906837e3	239247	2016-06-27T11:04:24Z	Barcelona	1a27537478dd8e38	152
747386148255850500	240582	2016-06-27T11:08:38Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	153
747386421867077600	240928	2016-06-27T11:09:43Z	Pudahuel	0154bba02bf8a9f9	154
747388125811454e3	243177	2016-06-27T11:16:29Z	Community of Madrid	3b111abdac0a7687	155
747388305508032500	243387	2016-06-27T11:17:12Z	Montevideo	01a9dbb9232f0fac	156
747388910137933800	244230	2016-06-27T11:19:36Z	Madrid	206c436ce43a43a3	157
7.4738975806685594e+17	245411	2016-06-27T11:22:58Z	Arrecife	a000a2e54f358c9e	158
747390221780664300	246071	2016-06-27T11:24:49Z	Cartagena	010fd77520d2d48a	159
747390602002710500	246650	2016-06-27T11:26:20Z	Montevideo	01a9dbb9232f0fac	160
747391742043914200	248395	2016-06-27T11:30:51Z	Jerez de la Frontera	c52827ebd9bfe563	161
747391788185419800	248468	2016-06-27T11:31:02Z	Albacete	56933d34eb0f964a	162
747393302446542800	250796	2016-06-27T11:37:03Z	Madrid	ea520f3528c9b3e4	163
747394532182999e3	252757	2016-06-27T11:41:57Z	San Fernando	f68227769e30abbc	164
747394684608077800	253156	2016-06-27T11:42:33Z	Guatemala	13d479b108707983	165
747394872567554e3	253282	2016-06-27T11:43:18Z	Granada	387b00909c2e7031	166
747395205175844900	253785	2016-06-27T11:44:37Z	Santa Fé	01b40b49265b126c	167
747397623879966700	257472	2016-06-27T11:54:14Z	Gijón	731c9d11275a5436	168
747399593466466300	260666	2016-06-27T12:02:03Z	Neda	ff3516e19472e345	169
747401054476734500	263143	2016-06-27T12:07:52Z	Espera	d79b9ac048fa1645	170
747401344466591700	263608	2016-06-27T12:09:01Z	Miguel Hidalgo	3ad512d283f67a11	171
747401823053447200	264432	2016-06-27T12:10:55Z	Monterrey	b19e24ce42ccd6aa	172
747402014938775600	264774	2016-06-27T12:11:41Z	Maracay	0198c6f108778b40	173
7.4740247386691994e+17	265590	2016-06-27T12:13:30Z	Pinto	adc69cb209e16803	174
747402664439320600	265921	2016-06-27T12:14:15Z	Madrid	206c436ce43a43a3	175
747402877300248600	266295	2016-06-27T12:15:06Z	Madrid	206c436ce43a43a3	176
747403169056034800	266811	2016-06-27T12:16:16Z	Bilbao	cd43ea85d651af92	177
747404130822557700	268484	2016-06-27T12:20:05Z	Azuqueca de Henares	b3112c55f433b0e4	178
747404626597666800	269380	2016-06-27T12:22:03Z	Murcia	cbdb0e7018443220	179
747404670071619600	269454	2016-06-27T12:22:14Z	Misiones	33c4b9983fe31b5d	180
747405484945203200	270891	2016-06-27T12:25:28Z	Huelva	935d946682cab2e1	181
747405970482016300	271756	2016-06-27T12:27:24Z	Eivissa	b295da6bc9b98185	182
747406530505543700	272748	2016-06-27T12:29:37Z	Venezuela	043383f8b2b79918	183
747407438119321600	274423	2016-06-27T12:33:14Z	Cartagena	d151b58850d4cd1e	184
747407763412754400	275003	2016-06-27T12:34:31Z	Santander	590e9f3315ea23a7	185
747408027385487400	275452	2016-06-27T12:35:34Z	Santa Fé	01b40b49265b126c	186
747408671232172e3	276625	2016-06-27T12:38:08Z	Anzoátegui	008af77d1b1cf7a3	187
747409116059021300	277449	2016-06-27T12:39:54Z	Montevideo	01a9dbb9232f0fac	188
747409127899541500	277476	2016-06-27T12:39:56Z	A Coruña	d16c1b8ae1635978	189
747409137483538400	277495	2016-06-27T12:39:59Z	Venezuela	043383f8b2b79918	190
728842670592958500	280205	2016-05-07T07:03:28Z	Floridablanca	00cc64bf0c951160	191
728844633388765200	281833	2016-05-07T07:11:16Z	L'Hospitalet de Llobregat	1aca5ffbc553e95b	192
728845093315203100	282192	2016-05-07T07:13:06Z	Madrid	ea520f3528c9b3e4	193
728850372366876700	286451	2016-05-07T07:34:04Z	Algete	f09267661d5e6ccb	194
728850590500065300	286637	2016-05-07T07:34:56Z	Córdoba	00f84d414936f28e	195
728851546834911200	287427	2016-05-07T07:38:44Z	Los Llanos de Aridane	449c41a01ecef671	196
728852253789061100	288001	2016-05-07T07:41:33Z	Madrid	ea520f3528c9b3e4	197
728854512673431600	289913	2016-05-07T07:50:31Z	España	ecdce75d48b13b64	198
728855209447964700	290462	2016-05-07T07:53:18Z	Uruguay	d0f5be1262dee9aa	199
728855858675896300	290931	2016-05-07T07:55:52Z	Ituzaingó Centro	012a97e00aba1e81	200
728856848950906900	291654	2016-05-07T07:59:48Z	San Nicolás de los Garza	c5c72776b9f0cc0b	201
728858118722080800	292615	2016-05-07T08:04:51Z	Murcia	cbdb0e7018443220	202
728859134788030500	293389	2016-05-07T08:08:53Z	Moguer	cb434e19142587c5	203
728859506831196200	293679	2016-05-07T08:10:22Z	Ensenada	01419c161b8e9dbd	204
728865195355967500	298120	2016-05-07T08:32:58Z	Madrid	206c436ce43a43a3	205
728865831770271700	298649	2016-05-07T08:35:30Z	Almendralejo	3fc1d13b76f8a1fc	206
728869879772676100	302011	2016-05-07T08:51:35Z	Tlalpan	2a376531dff3d76a	207
728870030482378800	302140	2016-05-07T08:52:11Z	Tlalpan	2a376531dff3d76a	208
728870745774919700	302697	2016-05-07T08:55:02Z	Campo Real	b266c1b07e1fc9f4	209
728871350258012200	303177	2016-05-07T08:57:26Z	Azuqueca de Henares	b3112c55f433b0e4	210
728873253821923300	304698	2016-05-07T09:05:00Z	Madrid	206c436ce43a43a3	211
728873375381237800	304797	2016-05-07T09:05:29Z	Mérida	6d564e12cf533f7a	212
728874859078496300	305905	2016-05-07T09:11:22Z	Madrid	206c436ce43a43a3	213
728876435998302200	307152	2016-05-07T09:17:38Z	Barcelona	1a27537478dd8e38	214
728879857233338400	310003	2016-05-07T09:31:14Z	Santo Domingo Oeste	01570cb824e2c3e0	215
728880863124066300	310845	2016-05-07T09:35:14Z	Ávila	80e7db36670c9975	216
728881471570780200	311360	2016-05-07T09:37:39Z	Almirante Brown	014c3ff137d87084	217
728883631456960500	313286	2016-05-07T09:46:14Z	Madrid	206c436ce43a43a3	218
728885011429109800	314431	2016-05-07T09:51:43Z	Ciudad Real	d250d8ed0e20d4c2	219
728885030051795e3	314451	2016-05-07T09:51:47Z	Granada	387b00909c2e7031	220
728885318091460600	314708	2016-05-07T09:52:56Z	Treinta y Tres	008a9ba63cfef4a4	221
728888700734562300	317802	2016-05-07T10:06:23Z	San Juan	547fe91108bd744c	222
728888864488706e3	317951	2016-05-07T10:07:02Z	Venezuela	043383f8b2b79918	223
728890246935543800	319314	2016-05-07T10:12:31Z	Azuqueca de Henares	b3112c55f433b0e4	224
728890693012295700	319706	2016-05-07T10:14:18Z	Mérida	6d564e12cf533f7a	225
728895454373654500	324084	2016-05-07T10:33:13Z	González Catán	0138a2ed609c5a53	226
728896717928714200	325230	2016-05-07T10:38:14Z	Sevilla	8c86b8b4cb716103	227
728896741437739e3	325255	2016-05-07T10:38:20Z	San Miguel de Tucumán	0021712c0bd7eec1	228
728899561599676400	327960	2016-05-07T10:49:32Z	Córdoba	0b79f7e718cb54b9	229
728900169404710900	328564	2016-05-07T10:51:57Z	Ciudad Real	d250d8ed0e20d4c2	230
728900614160265200	329037	2016-05-07T10:53:43Z	Málaga	507a015cba6ef518	231
728901111051079700	329561	2016-05-07T10:55:41Z	Leganés	4a48243dbd8e054f	232
728901193813102600	329640	2016-05-07T10:56:01Z	Madrid	206c436ce43a43a3	233
728901683892396e3	330136	2016-05-07T10:57:58Z	Venezuela	043383f8b2b79918	234
728902040261427200	330502	2016-05-07T10:59:23Z	Madrid	ea520f3528c9b3e4	235
728902488749903900	331018	2016-05-07T11:01:10Z	Cercedilla	9fed940fc04004c6	236
728903363904077800	331918	2016-05-07T11:04:38Z	Caracas	00ec4c32070f5076	237
728904736905252900	333248	2016-05-07T11:10:06Z	Maracay	0198c6f108778b40	238
728905360803803100	333907	2016-05-07T11:12:35Z	Bogotá, D.C.	0161be1b3f98d6c3	239
728905868415107100	334434	2016-05-07T11:14:36Z	Sella	725687e37dfae312	240
728906293310828500	334915	2016-05-07T11:16:17Z	Girona	5ad003e559cee757	241
728907365593026600	336191	2016-05-07T11:20:33Z	Valencia	071a52d3a927a1b8	242
728907467963433e3	336289	2016-05-07T11:20:57Z	Popayán	005b9f350cad74f6	243
728908961282465800	337860	2016-05-07T11:26:53Z	Belén de Escobar	003360dc7574e183	244
728909586548330500	338581	2016-05-07T11:29:22Z	Navalcarnero	080c6a129f19e3bf	245
728909687844900900	338690	2016-05-07T11:29:46Z	Alba de Tormes	ff5a779cee8521f4	246
728909878761271300	338906	2016-05-07T11:30:32Z	Zaragoza	3afc29d1fe76301f	247
728910820911009800	340048	2016-05-07T11:34:16Z	Montevideo	01a9dbb9232f0fac	248
7.2891082540732006e+17	340055	2016-05-07T11:34:17Z	Zaragoza	3afc29d1fe76301f	249
728912275495649300	341852	2016-05-07T11:40:03Z	Barcelona	1a27537478dd8e38	250
728913377951658e3	343322	2016-05-07T11:44:26Z	Madrid	ea520f3528c9b3e4	251
728913518297268200	343516	2016-05-07T11:44:59Z	Barcelona	1a27537478dd8e38	252
728913530217480200	343535	2016-05-07T11:45:02Z	Barakaldo	84809564179ffb21	253
728913824309510100	343865	2016-05-07T11:46:12Z	Madrid	ea520f3528c9b3e4	254
728914064550826e3	344187	2016-05-07T11:47:10Z	Barcelona	1a27537478dd8e38	255
728914187309744100	344363	2016-05-07T11:47:39Z	Madrid	ea520f3528c9b3e4	256
728914356587606e3	344585	2016-05-07T11:48:19Z	Madrid	ea520f3528c9b3e4	257
728914387373854700	344619	2016-05-07T11:48:27Z	Madrid	ea520f3528c9b3e4	258
728914438225547300	344689	2016-05-07T11:48:39Z	Madrid	ea520f3528c9b3e4	259
728914467166244900	344728	2016-05-07T11:48:46Z	Madrid	ea520f3528c9b3e4	260
728914476024647700	344741	2016-05-07T11:48:48Z	Badajoz	74726fb3c92d7037	261
728914496547336200	344768	2016-05-07T11:48:53Z	Madrid	ea520f3528c9b3e4	262
728914525995581400	344818	2016-05-07T11:49:00Z	Madrid	ea520f3528c9b3e4	263
728914758477451300	345102	2016-05-07T11:49:55Z	Madrid	ea520f3528c9b3e4	264
728914789074866200	345137	2016-05-07T11:50:02Z	Madrid	ea520f3528c9b3e4	265
728914819118673900	345179	2016-05-07T11:50:10Z	Madrid	ea520f3528c9b3e4	266
728915395051130900	345933	2016-05-07T11:52:27Z	Madrid	ea520f3528c9b3e4	267
728916376564404200	347231	2016-05-07T11:56:21Z	Madrid	ea520f3528c9b3e4	268
728916408621469700	347265	2016-05-07T11:56:29Z	Madrid	ea520f3528c9b3e4	269
728916437063094300	347312	2016-05-07T11:56:35Z	Madrid	ea520f3528c9b3e4	270
728916497507192800	347393	2016-05-07T11:56:50Z	Madrid	ea520f3528c9b3e4	271
728916642458177500	347565	2016-05-07T11:57:24Z	Madrid	ea520f3528c9b3e4	272
728916939330965500	347925	2016-05-07T11:58:35Z	Dueñas	d708ba8bcfd4ffac	273
728919731848290300	351674	2016-05-07T12:09:41Z	As Neves	57291edf5138000f	274
728920143590461400	352181	2016-05-07T12:11:19Z	Madrid	206c436ce43a43a3	275
728921261699682300	353680	2016-05-07T12:15:46Z	Arroyo de la Encomienda	5b4f1e96df07d17d	276
728924562000326700	358348	2016-05-07T12:28:53Z	Puertollano	8846a25f295ebcd3	277
728924888539512800	358842	2016-05-07T12:30:10Z	Cerdanyola del Vallès	ffaf1a469b1c15b1	278
728925001546616800	359005	2016-05-07T12:30:37Z	Florida	01f1bbb61bd619da	279
728926052160962600	360567	2016-05-07T12:34:48Z	Neuquén	00da7cec74df27ff	280
728926877105139700	361885	2016-05-07T12:38:04Z	Santa Cruz de Tenerife	7974acce42d034d5	281
728927361304023e3	362609	2016-05-07T12:40:00Z	Getafe	3a9c654a445000f6	282
728927881548673e3	363455	2016-05-07T12:42:04Z	Maracaibo	01be351754bcbe13	283
728929969049579500	366841	2016-05-07T12:50:22Z	Bogotá, D.C.	0161be1b3f98d6c3	284
728935063988088800	375604	2016-05-07T13:10:36Z	Barcelona	1a27537478dd8e38	285
728935354556784600	376112	2016-05-07T13:11:46Z	San José	0003557c7b244fd3	286
728936788555870200	378773	2016-05-07T13:17:28Z	Saldaña	187d1333f5474e3a	287
728936859334643700	378891	2016-05-07T13:17:44Z	Soledad	0023c19311cdf0fc	288
728937377171963900	379886	2016-05-07T13:19:48Z	Madrid	206c436ce43a43a3	289
728938270705455100	381564	2016-05-07T13:23:21Z	Mario Briceño Iragorry	01b397c72768b832	290
728939465738170400	384022	2016-05-07T13:28:06Z	Morelia	f6b87aec17cb031d	291
728940121152696300	385530	2016-05-07T13:30:42Z	Molina de Aragón	b08c4a02bf92f4a1	292
728941472406491100	388359	2016-05-07T13:36:04Z	Parla	0b9876f86cd1a381	293
728941687129657300	388789	2016-05-07T13:36:55Z	Llanos	b34aa41afc25b2e0	294
728944175966752800	394074	2016-05-07T13:46:49Z	Torremolinos	adb12aff6d7e1cca	295
728944220678070300	394169	2016-05-07T13:46:59Z	Corrientes	6591282d67e31598	296
728944238596108300	394210	2016-05-07T13:47:04Z	Sogamoso	008677a973531707	297
728944438190428200	394654	2016-05-07T13:47:51Z	Montevideo	01a9dbb9232f0fac	298
728944902235668500	395641	2016-05-07T13:49:42Z	Central	016ea1445db12efb	299
728946267913588700	398566	2016-05-07T13:55:08Z	Popayán	005b9f350cad74f6	300
728946633795358700	399359	2016-05-07T13:56:35Z	Caseros	014f72200f706d3f	301
728947346428547100	400878	2016-05-07T13:59:25Z	Salta	0085b01d4f65f576	302
728948213999374300	402783	2016-05-07T14:02:52Z	Rosario	0079bbc151fa56d2	303
728948253425860600	402871	2016-05-07T14:03:01Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	304
728948415057567700	403229	2016-05-07T14:03:40Z	Cajamarca	00c86af64bedc8df	305
728948862321299500	404218	2016-05-07T14:05:26Z	Majadahonda	c9813d7bd901ad0c	306
728949023386689500	404551	2016-05-07T14:06:05Z	San Bernardo	0067ac795cb0bcc9	307
