idtweets	id	fecha	place_name	place	id_lafamilia
723823593486852100	3355	2016-04-23T10:39:27Z	La Vall d'Uixó	ece9f6c90400b0cf	1
723823751201050600	3512	2016-04-23T10:40:04Z	Algarrobo	717a7e013e9f153a	2
723824485351206900	4242	2016-04-23T10:42:59Z	Lima	004940260158a964	3
723824546818695200	4317	2016-04-23T10:43:14Z	Entre Ríos	5a31f78df98634d6	4
723825082288590800	4881	2016-04-23T10:45:22Z	Madrid	206c436ce43a43a3	5
723827816412880900	7535	2016-04-23T10:56:14Z	Ermua	e3474cddebe0b70c	6
729006095788855300	15047	2016-05-07T17:52:52Z	Campana	0032fe6c612e7934	7
729007677112725500	19769	2016-05-07T17:59:09Z	Mijas	910495785831d06f	8
729008202281418800	21452	2016-05-07T18:01:14Z	Panamá	9d8ae4b0fac2036a	9
729010093761630200	26747	2016-05-07T18:08:45Z	Guayaquil	009924a469d7ace1	10
729010631408537600	28227	2016-05-07T18:10:53Z	Bogotá, D.C.	0161be1b3f98d6c3	11
729011216551653400	29925	2016-05-07T18:13:13Z	Carabobo	015d19216c749864	12
729014492491718700	39114	2016-05-07T18:26:14Z	Panamá	9d8ae4b0fac2036a	13
733283113929936900	40369	2016-05-19T13:08:12Z	Medellín	00698bbe577bad5b	14
733283852215562200	42042	2016-05-19T13:11:08Z	Madrid	206c436ce43a43a3	15
745926706595266600	50935	2016-06-23T10:29:20Z	Chaco	7ef2a4f4beedc767	16
745926972220506100	51264	2016-06-23T10:30:23Z	Zaragoza	3afc29d1fe76301f	17
745928767021916200	53257	2016-06-23T10:37:31Z	Artà	ae80010930d31ceb	18
745930016731570200	54698	2016-06-23T10:42:29Z	Valencia	071a52d3a927a1b8	19
745937660691222500	64523	2016-06-23T11:12:51Z	Palma	6c1be133511970bc	20
745937763309076500	64691	2016-06-23T11:13:16Z	Barcelona	1a27537478dd8e38	21
745938247591792600	65377	2016-06-23T11:15:11Z	Bogotá, D.C.	0161be1b3f98d6c3	22
729030054160797700	68137	2016-05-07T19:28:04Z	Venezuela	043383f8b2b79918	23
729031547014287400	72262	2016-05-07T19:34:00Z	Mislata	de0394449cd64440	24
729032109084409900	73860	2016-05-07T19:36:14Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	25
729035951176073200	84181	2016-05-07T19:51:30Z	Panamá	9d8ae4b0fac2036a	26
729038297587159e3	90342	2016-05-07T20:00:49Z	Crevillente	0d7f25bfdcfd5ab4	27
729038304251936800	90368	2016-05-07T20:00:51Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	28
729040180783493100	95260	2016-05-07T20:08:18Z	San Justo	0158176431a82700	29
729040580672671700	96357	2016-05-07T20:09:54Z	Peñarroya-Pueblonuevo	5ba64b3b5f82bff7	30
74157479645918e4	101202	2016-06-11T10:16:23Z	Móstoles	d84973286cfd241b	31
741579533808238600	105232	2016-06-11T10:35:13Z	Villahoz	912635b6a9935d11	32
741579962570805200	105576	2016-06-11T10:36:55Z	Maracaibo	01be351754bcbe13	33
741580003368968200	105612	2016-06-11T10:37:05Z	Santiago de Compostela	1115004c3fafaf8a	34
741580541464608800	106016	2016-06-11T10:39:13Z	Nuestra Señora del Rosario de Baruta	008eb02a542ac3d4	35
741582899086917600	107972	2016-06-11T10:48:35Z	Villamayor	9c9ca2affa917628	36
741585411089305600	110160	2016-06-11T10:58:34Z	Valencia	071a52d3a927a1b8	37
741586357869498400	110966	2016-06-11T11:02:20Z	Santa Cruz de Tenerife	7974acce42d034d5	38
741589166992072700	113444	2016-06-11T11:13:30Z	Caseros	014f72200f706d3f	39
7.4159455720533606e+17	119030	2016-06-11T11:34:55Z	Medellín	00698bbe577bad5b	40
741594698733760500	119163	2016-06-11T11:35:28Z	Moral de Calatrava	ae5c89efe1b6de0e	41
741597681198370800	122439	2016-06-11T11:47:20Z	Mérida	01566b25bbe7a6d3	42
741598067368026100	122877	2016-06-11T11:48:52Z	La Pampa	0ab9fd6675769ba4	43
741599500553355300	124562	2016-06-11T11:54:33Z	Bonares	92d7ce523d80a562	44
741599513899630600	124581	2016-06-11T11:54:37Z	Táchira	006fa5d223223cfc	45
741599716849377300	124803	2016-06-11T11:55:25Z	Venezuela	043383f8b2b79918	46
741604557239799800	130644	2016-06-11T12:14:39Z	Barcelona	f3e29c4c744f3625	47
741606964275388400	133719	2016-06-11T12:24:13Z	Rosario	0079bbc151fa56d2	48
741609619970228200	137403	2016-06-11T12:34:46Z	Zarautz	f4250a690d3b8039	49
741611822520905700	140695	2016-06-11T12:43:31Z	Chacao	015cbec154ca1c9c	50
741612305792798700	141490	2016-06-11T12:45:26Z	Chacao	015cbec154ca1c9c	51
741614405960499200	144654	2016-06-11T12:53:47Z	Zaragoza	3afc29d1fe76301f	52
741614470632493e3	144753	2016-06-11T12:54:02Z	Aracena	1d625ac4df32dd0e	53
741618423185190900	151068	2016-06-11T13:09:45Z	Zaragoza	3afc29d1fe76301f	54
741619287887126500	152504	2016-06-11T13:13:11Z	Encarnacion	01672bcb06c049f6	55
741619846161518600	153484	2016-06-11T13:15:24Z	Anzoátegui	008af77d1b1cf7a3	56
741626313409220600	162551	2016-06-11T13:41:06Z	Morón	014a38a754ca1dbc	57
741626492312944600	162876	2016-06-11T13:41:49Z	Alicante	2e858e47881ddc48	58
741627523964932100	164920	2016-06-11T13:45:55Z	Cuauhtémoc	bfc35dcc7e63252a	59
741628906613145600	167664	2016-06-11T13:51:24Z	Albacete	56933d34eb0f964a	60
741629804554883100	169382	2016-06-11T13:54:58Z	Morón	014a38a754ca1dbc	61
741635513199689700	181158	2016-06-11T14:17:39Z	Toluca	7027ba8eb532eb33	62
741635766326022100	181722	2016-06-11T14:18:40Z	Ensenada	01419c161b8e9dbd	63
741642622817701900	196932	2016-06-11T14:45:54Z	Resistencia	00dde8db67eebcf8	64
741644136877543400	200477	2016-06-11T14:51:55Z	Santa Fe	0a738ff13a08a7dd	65
741644595486949400	201565	2016-06-11T14:53:45Z	Las Gabias	c249a501d26a6319	66
741647620544864300	208935	2016-06-11T15:05:46Z	Asuncion	01f2931e2c7f48a8	67
741649807526219800	214389	2016-06-11T15:14:27Z	Málaga	507a015cba6ef518	68
741651044703342600	217453	2016-06-11T15:19:22Z	Córdoba	0b79f7e718cb54b9	69
747372215595851800	224280	2016-06-27T10:13:16Z	Madrid	ea520f3528c9b3e4	70
747374751165915100	227063	2016-06-27T10:23:20Z	Vicente López	00577114384dea2b	71
747375010264850400	227341	2016-06-27T10:24:22Z	Madrid	206c436ce43a43a3	72
747378969738096600	231843	2016-06-27T10:40:06Z	Lanús Oeste	017115ee2013f809	73
747388781708320800	244051	2016-06-27T11:19:06Z	Bogotá, D.C.	0161be1b3f98d6c3	74
747391839653732400	248544	2016-06-27T11:31:15Z	Distrito Capital	0137799d4f960b21	75
747393249212506100	250692	2016-06-27T11:36:51Z	Valencia	071a52d3a927a1b8	76
7.4739478532181606e+17	253135	2016-06-27T11:42:57Z	Villa Soldati	00758a48394df3ce	77
747397752443801600	257680	2016-06-27T11:54:44Z	Bogotá, D.C.	0161be1b3f98d6c3	78
747397936011698200	258006	2016-06-27T11:55:28Z	Bogotá, D.C.	0161be1b3f98d6c3	79
747399182944702500	259956	2016-06-27T12:00:25Z	Argentina	4d3b316fe2e52b29	80
747399305888141300	260165	2016-06-27T12:00:55Z	Bogotá, D.C.	0161be1b3f98d6c3	81
747399572117426200	260618	2016-06-27T12:01:58Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	82
747402397815816200	265450	2016-06-27T12:13:12Z	Moreno	004104c122aeebbd	83
747402926746898400	266380	2016-06-27T12:15:18Z	Madrid	206c436ce43a43a3	84
747404953854091300	269964	2016-06-27T12:23:21Z	Mendoza	00054d3a0a8df14e	85
747405185295720400	270373	2016-06-27T12:24:16Z	Puerto La Cruz	016eb87b25e8a354	86
747408617045921800	276524	2016-06-27T12:37:55Z	Bogotá, D.C.	0161be1b3f98d6c3	87
747408969908555800	277171	2016-06-27T12:39:19Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	88
728844748358832100	281920	2016-05-07T07:11:43Z	Neuquén	00da7cec74df27ff	89
728852532966068200	288233	2016-05-07T07:42:39Z	Candelario	5c2b74af74a7e627	90
728852947233329200	288606	2016-05-07T07:44:18Z	Santander	590e9f3315ea23a7	91
728854116215205900	289589	2016-05-07T07:48:57Z	Quito	0177bc687a9ac697	92
728856605647896600	291482	2016-05-07T07:58:50Z	Guadalajara	7807880b17af73d8	93
728859083802054700	293341	2016-05-07T08:08:41Z	Monte Grande	013044056c4adf51	94
728865970425466900	298768	2016-05-07T08:36:03Z	San Miguel	0101525d656f78f9	95
728871381170040800	303195	2016-05-07T08:57:33Z	Terrassa	86f5ccdfef130af6	96
728881792279777300	311670	2016-05-07T09:38:55Z	Chiclana de la Frontera	4742abc0e2abed75	97
728893242834563100	322009	2016-05-07T10:24:25Z	Málaga	507a015cba6ef518	98
728893364070957e3	322123	2016-05-07T10:24:54Z	Meaño	76b06a94ecb84c38	99
728898105702285300	326563	2016-05-07T10:43:45Z	Valencia	071a52d3a927a1b8	100
728906442552582100	335093	2016-05-07T11:16:52Z	Collado Villalba	088b2b6320f918a9	101
728907934198042600	336786	2016-05-07T11:22:48Z	Sella	725687e37dfae312	102
728908471396118500	337297	2016-05-07T11:24:56Z	Puente Piedra	01e08ae773318bbc	103
72891171151693e4	341135	2016-05-07T11:37:49Z	Miranda	01c93e351e3122fb	104
728912529565454300	342193	2016-05-07T11:41:04Z	Lebrija	cf9d4e043baa9ce3	105
728912838371233800	342582	2016-05-07T11:42:17Z	Valencia	071a52d3a927a1b8	106
728915749851516900	346417	2016-05-07T11:53:52Z	Buenos Aires	4afa2757051c5192	107
728916307085766700	347153	2016-05-07T11:56:04Z	Motril	87430062a57866bb	108
728917832734543900	349118	2016-05-07T12:02:08Z	Córdoba	4ecb58704564d392	109
728918728243478500	350306	2016-05-07T12:05:42Z	San Miguel	01e0aaf250623895	110
728921748628856800	354347	2016-05-07T12:17:42Z	Lomas de Zamora	000ceddc32916a4c	111
728924717680365600	358576	2016-05-07T12:29:30Z	Cunco	00b714cf313be8ee	112
728925428283510800	359659	2016-05-07T12:32:19Z	Oviedo	d1272bba8714df3d	113
728925910095659e3	360338	2016-05-07T12:34:14Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	114
728928577270452200	364581	2016-05-07T12:44:50Z	Madrid	206c436ce43a43a3	115
728929755614031900	366497	2016-05-07T12:49:31Z	Barranquilla	0105a80417c159b4	116
728931074118668300	368671	2016-05-07T12:54:45Z	Maracaibo	01be351754bcbe13	117
728931521193717800	369432	2016-05-07T12:56:32Z	Granada	0b58d81e8577700b	118
728932759033552900	371584	2016-05-07T13:01:27Z	España	ecdce75d48b13b64	119
728932836418441200	371727	2016-05-07T13:01:45Z	Amalfi	0150b8a75dae987d	120
728932855884173300	371775	2016-05-07T13:01:50Z	Medellín	00698bbe577bad5b	121
728933413453975600	372724	2016-05-07T13:04:03Z	Barcelona	1a27537478dd8e38	122
728935264270331900	375967	2016-05-07T13:11:24Z	Mar de Ajó	003090295e0dcbe4	123
728935294699999200	376028	2016-05-07T13:11:31Z	Las Torres de Cotillas	a765fb328b16f59c	124
728935489999351800	376354	2016-05-07T13:12:18Z	Los Harales	01ccd8867419dc0a	125
728935647726207e3	376639	2016-05-07T13:12:56Z	Alicante	2e858e47881ddc48	126
728938319636238300	381665	2016-05-07T13:23:33Z	Salamanca	37e754d0754260ac	127
728938500716924900	382003	2016-05-07T13:24:16Z	Cartagena	010fd77520d2d48a	128
728939260313784300	383577	2016-05-07T13:27:17Z	Belén de Escobar	003360dc7574e183	129
728940438602829800	386203	2016-05-07T13:31:58Z	Ate	0169e8f30556416d	130
728941405033222100	388200	2016-05-07T13:35:48Z	Panamá	9d8ae4b0fac2036a	131
728941628556185600	388663	2016-05-07T13:36:41Z	Mislata	de0394449cd64440	132
728943669764628500	393000	2016-05-07T13:44:48Z	Bogotá, D.C.	0161be1b3f98d6c3	133
728948751734202400	403987	2016-05-07T14:05:00Z	Sevilla	8c86b8b4cb716103	134
728949525449220100	405636	2016-05-07T14:08:04Z	Viedma	01f7d5d9145f3315	135
728953838980505600	415875	2016-05-07T14:25:13Z	Veracruz	6c67fe933a62a8ec	136
728953880000774100	415984	2016-05-07T14:25:22Z	Venezuela	043383f8b2b79918	137
728954592457723900	417715	2016-05-07T14:28:12Z	Oviedo	d1272bba8714df3d	138
728954911874916400	418445	2016-05-07T14:29:28Z	Fuengirola	0d108e89013f0cd9	139
728954945660145700	418544	2016-05-07T14:29:37Z	Barcelona	f3e29c4c744f3625	140
7289551389085e5	419027	2016-05-07T14:30:23Z	Barcelona	f3e29c4c744f3625	141
732515058085986300	427046	2016-05-17T10:16:13Z	Bescanó	cceb6e867f367788	142
732517275408994300	429808	2016-05-17T10:25:02Z	Oviedo	d1272bba8714df3d	143
732517580586520600	430157	2016-05-17T10:26:15Z	Córdoba	00f84d414936f28e	144
732532522983133200	449801	2016-05-17T11:25:37Z	Canelones	009b71fa17159ccc	145
732540815407501300	462889	2016-05-17T11:58:35Z	Jaén	eaa9968c2be92860	146
732542919853412400	466376	2016-05-17T12:06:56Z	Madrid	206c436ce43a43a3	147
732543590593892400	467564	2016-05-17T12:09:36Z	Zaragoza	3afc29d1fe76301f	148
732545334799401e3	470838	2016-05-17T12:16:32Z	Montevideo	01a9dbb9232f0fac	149
732546455865593900	472998	2016-05-17T12:20:59Z	Sant Adrià de Besòs	25d03473e1973a7c	150
732547140031905800	474192	2016-05-17T12:23:42Z	Metepec	7bc29846eabda1f2	151
732547218281013200	474352	2016-05-17T12:24:01Z	Cipolletti	0079b17c6b71e4a4	152
732547635639423e3	475109	2016-05-17T12:25:41Z	Barranquilla	0105a80417c159b4	153
732547881433980900	475559	2016-05-17T12:26:39Z	Vilanova i la Geltrú	cce502c993ca9dd2	154
732548435522420700	476638	2016-05-17T12:28:51Z	General Obligado	014e124562aef263	155
732548702024413200	477143	2016-05-17T12:29:55Z	Aldaia	88ddc188e296013a	156
732550259130433500	480204	2016-05-17T12:36:06Z	Lugo	07f70a23853105b1	157
732550525397278700	480728	2016-05-17T12:37:10Z	Benito Juárez	6eb95eddb81a6b4b	158
732550997042712600	481635	2016-05-17T12:39:02Z	Aldaia	88ddc188e296013a	159
732551588414361600	482877	2016-05-17T12:41:23Z	José Carlos Paz	00eacabc1e5298db	160
732554068644798500	487618	2016-05-17T12:51:14Z	A Coruña	d16c1b8ae1635978	161
732555095544471600	489752	2016-05-17T12:55:19Z	Miguel Hidalgo	3ad512d283f67a11	162
732557652077641700	495125	2016-05-17T13:05:29Z	Dominican Republic	695f560eb8922977	163
732564857397125100	511709	2016-05-17T13:34:07Z	Montevideo	01a9dbb9232f0fac	164
732566326250737700	515163	2016-05-17T13:39:57Z	Marbella	db3ae73fb88e93d8	165
732566700588175400	516134	2016-05-17T13:41:26Z	Sevilla	8c86b8b4cb716103	166
732566788152692700	516336	2016-05-17T13:41:47Z	Cartagena	d151b58850d4cd1e	167
732568404951990300	520115	2016-05-17T13:48:12Z	Oviedo	d1272bba8714df3d	168
732568591942455300	520562	2016-05-17T13:48:57Z	Barranquilla	0105a80417c159b4	169
732568975838699500	521520	2016-05-17T13:50:28Z	Cañamares	82902d33a7bba758	170
732571082482323500	526596	2016-05-17T13:58:51Z	Bahía de Banderas	47026e91cb493b57	171
746647261430554600	532487	2016-06-25T10:12:33Z	Paraná	01d13f2529da75c4	172
7.4665870466627994e+17	541993	2016-06-25T10:58:02Z	Cartagena	d151b58850d4cd1e	173
746661132694335500	544393	2016-06-25T11:07:40Z	Guatire	004ea55b013fa89f	174
746661659230474200	544875	2016-06-25T11:09:46Z	Córdoba	0b79f7e718cb54b9	175
746661778172559400	544985	2016-06-25T11:10:14Z	Venezuela	043383f8b2b79918	176
746663738506379300	546838	2016-06-25T11:18:02Z	La Pampa	0ab9fd6675769ba4	177
746665758378307600	548932	2016-06-25T11:26:03Z	Antofagasta	002442586af0948e	178
746676606119350300	561083	2016-06-25T12:09:10Z	Madrid	206c436ce43a43a3	179
746678892786745300	563848	2016-06-25T12:18:15Z	Benalmádena	b858babfb96ffae4	180
746679342143520800	564375	2016-06-25T12:20:02Z	Córdoba	0b79f7e718cb54b9	181
746680524572336100	565881	2016-06-25T12:24:44Z	Distrito Capital	0137799d4f960b21	182
746683493397172200	569799	2016-06-25T12:36:32Z	Zulia	01d677e97eae46b3	183
746686197876011e3	573498	2016-06-25T12:47:16Z	Sevilla	8c86b8b4cb716103	184
746686499924623400	573862	2016-06-25T12:48:29Z	Central	016ea1445db12efb	185
746690223032107e3	579442	2016-06-25T13:03:16Z	Brasil	1b107df3ccc0aaa1	186
746692738247237600	583316	2016-06-25T13:13:16Z	Albarreal de Tajo	e4a4a810cdf1d3d5	187
746693447843745800	584475	2016-06-25T13:16:05Z	Chacao	015cbec154ca1c9c	188
746693889004871700	585234	2016-06-25T13:17:50Z	Montevideo	01a9dbb9232f0fac	189
746693904930644e3	585252	2016-06-25T13:17:54Z	Paraguay	6cf2fd60a82329fc	190
746698149327142900	592609	2016-06-25T13:34:46Z	San Vicente del Raspeig	8e274d5e01e4536c	191
746699199698321400	594590	2016-06-25T13:38:56Z	Entre Ríos	5a31f78df98634d6	192
746700330075848700	596782	2016-06-25T13:43:26Z	Central	016ea1445db12efb	193
746702108280356900	600137	2016-06-25T13:50:30Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	194
746704791842209800	605623	2016-06-25T14:01:10Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	195
746706333332799500	608665	2016-06-25T14:07:17Z	Córdoba	00f84d414936f28e	196
746706964063850500	609883	2016-06-25T14:09:48Z	Bahía Blanca	00f6b5cf7c1767b1	197
746709395002757100	614963	2016-06-25T14:19:27Z	Getxo	2d69e079581266bf	198
7.4670964768444006e+17	615508	2016-06-25T14:20:27Z	Gijón	731c9d11275a5436	199
746712019512991700	620600	2016-06-25T14:29:53Z	Salto	002d95e36048f162	200
746712573354065900	621841	2016-06-25T14:32:05Z	Barcelona	1a27537478dd8e38	201
746714975738171400	627377	2016-06-25T14:41:38Z	Viña del Mar	008be613029d4ca5	202
746719133241380900	637560	2016-06-25T14:58:09Z	Juan de Acosta	0160b4c4663d6ea0	203
746719187624661e3	637699	2016-06-25T14:58:22Z	Monterrey	b19e24ce42ccd6aa	204
746722847125569500	646646	2016-06-25T15:12:54Z	Río Tercero	00b4d10d3be10c85	205
746725173315907600	652433	2016-06-25T15:22:09Z	Barcelona	1a27537478dd8e38	206
746728337687515100	660759	2016-06-25T15:34:43Z	San Miguel	018247693a6733dc	207
746729144751427600	663030	2016-06-25T15:37:56Z	Caldas	01aaf0f43f40cd45	208
746730747130748900	667700	2016-06-25T15:44:18Z	Manta	01ee3b752f31d5cd	209
746731198861344800	669048	2016-06-25T15:46:06Z	San Luis Potosí	e825dd87e48f45ed	210
746731517032955900	669969	2016-06-25T15:47:21Z	Venezuela	043383f8b2b79918	211
746733151028977700	674387	2016-06-25T15:53:51Z	Zapopan	8e098f6d686001a9	212
746733625601826800	675745	2016-06-25T15:55:44Z	Mérida	015e5397777769a2	213
746734501284438e3	678237	2016-06-25T15:59:13Z	Utrera	8c7e359a5777a6db	214
746735306561425400	680523	2016-06-25T16:02:25Z	Caseros	014f72200f706d3f	215
746735797932548100	681911	2016-06-25T16:04:22Z	Caracas	00ec4c32070f5076	216
746736570535915500	684143	2016-06-25T16:07:26Z	Rawson	01b8de1a62dbb551	217
744826290021240800	688124	2016-06-20T09:36:40Z	Río Negro	4e51dcd7e0471448	218
744828961574764500	690330	2016-06-20T09:47:17Z	Aldaia	88ddc188e296013a	219
744843380992151600	702465	2016-06-20T10:44:35Z	Madrid	ea520f3528c9b3e4	220
744853383639633900	712198	2016-06-20T11:24:20Z	Caracas	00ec4c32070f5076	221
744858629505966100	718375	2016-06-20T11:45:10Z	Las Condes	00c4b64e7affea25	222
744858804324556800	718596	2016-06-20T11:45:52Z	Las Condes	00c4b64e7affea25	223
744858891649957900	718705	2016-06-20T11:46:13Z	Las Condes	00c4b64e7affea25	224
744861089511411700	721427	2016-06-20T11:54:57Z	Bogotá, D.C.	0161be1b3f98d6c3	225
744862468367851500	723240	2016-06-20T12:00:25Z	Bogotá, D.C.	0161be1b3f98d6c3	226
744870614117285900	734878	2016-06-20T12:32:48Z	Málaga	507a015cba6ef518	227
744872721247395800	738195	2016-06-20T12:41:10Z	anto Domingo de Guzmán	01fcc4a23f17e1ed	228
744875872272932900	743459	2016-06-20T12:53:41Z	El Salvador	43bf7210cd175772	229
744879379075870700	749600	2016-06-20T13:07:37Z	Camerino Z. Mendoza	0a8013c0fa680cc0	230
744880361830748200	751421	2016-06-20T13:11:32Z	Ecuador	4e43cac8250a8b20	231
744885745773580300	762067	2016-06-20T13:32:55Z	Valencia	071a52d3a927a1b8	232
744885942356418600	762517	2016-06-20T13:33:42Z	Madrid	206c436ce43a43a3	233
744887081604874200	764906	2016-06-20T13:38:14Z	Uruguay	d0f5be1262dee9aa	234
744889796590440400	770627	2016-06-20T13:49:01Z	Samborondon	016d8a4a6eb3af15	235
744890899562438700	773072	2016-06-20T13:53:24Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	236
744892566106177500	776778	2016-06-20T14:00:01Z	Providencia	01d461fd3da860bd	237
744893237589061600	778315	2016-06-20T14:02:41Z	Posadas	01ef53325401a80c	238
744897525090394100	787708	2016-06-20T14:19:44Z	Coatzacoalcos	de53bfce0b1ef58c	239
744899109824389100	791327	2016-06-20T14:26:01Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	240
744899111728595e3	791331	2016-06-20T14:26:02Z	Islas Caimán	cc896d5380524db4	241
744899930297360400	793114	2016-06-20T14:29:17Z	La Plata	0177894212b08f73	242
744906251671240700	807812	2016-06-20T14:54:24Z	Independencia	004da7ab4e8c1ab5	243
744908103028727800	812373	2016-06-20T15:01:46Z	San Pedro	0067b0fe02ca4aa9	244
744908268405850100	812794	2016-06-20T15:02:25Z	Guayaquil	009924a469d7ace1	245
744909456404811800	815814	2016-06-20T15:07:08Z	La Plata	0177894212b08f73	246
744910158132842500	817581	2016-06-20T15:09:56Z	Tandil	0126ed8d45927fa1	247
744910481291415600	818410	2016-06-20T15:11:13Z	Rosario	0079bbc151fa56d2	248
744910934305538e3	819501	2016-06-20T15:13:01Z	Santo Tomé	01157a53721bef6a	249
744913576914083800	826279	2016-06-20T15:23:31Z	Victoria	b8779fa4f42b81de	250
744914702959009800	829063	2016-06-20T15:27:59Z	Central	016ea1445db12efb	251
744915945613713400	832301	2016-06-20T15:32:55Z	Panamá	9d8ae4b0fac2036a	252
744916024127000600	832527	2016-06-20T15:33:14Z	Quilicura	006a80833658c159	253
744916033157226500	832548	2016-06-20T15:33:16Z	Ocoyoacac	504ee1a7d3b8152b	254
744916482723876900	833789	2016-06-20T15:35:04Z	Bogotá, D.C.	0161be1b3f98d6c3	255
744916890603102200	834879	2016-06-20T15:36:41Z	Bogotá, D.C.	0161be1b3f98d6c3	256
744922399477502e3	849473	2016-06-20T15:58:34Z	La Serena	00dc8225055a8fdc	257
744922840802144300	850717	2016-06-20T16:00:19Z	La Serena	00dc8225055a8fdc	258
744928220823363600	865691	2016-06-20T16:21:42Z	San José del Guaviare	003b2b92713f131a	259
744931213463457800	873808	2016-06-20T16:33:36Z	Buenos Aires	4afa2757051c5192	260
744933301945696300	879403	2016-06-20T16:41:54Z	Hunucmá	555cceecf35a5175	261
744934382180302800	882439	2016-06-20T16:46:11Z	Misiones	33c4b9983fe31b5d	262
744937095005823e3	889867	2016-06-20T16:56:58Z	Guadalajara	7807880b17af73d8	263
744937903399239700	892076	2016-06-20T17:00:11Z	Bogotá, D.C.	0161be1b3f98d6c3	264
744938809444311e3	894623	2016-06-20T17:03:47Z	Mérida	01566b25bbe7a6d3	265
744941331005378600	901867	2016-06-20T17:13:48Z	Zapotlán el Grande	35b7233ac48d557e	266
744941360843731e3	901967	2016-06-20T17:13:55Z	Boadilla del Monte	e564ddfcdf4b36fd	267
744942888732201e3	906388	2016-06-20T17:19:59Z	Río Negro	4e51dcd7e0471448	268
744943029312708600	906816	2016-06-20T17:20:33Z	Comodoro Rivadavia	013522304ee10b39	269
744943326374334500	907669	2016-06-20T17:21:44Z	Tigre	01153d1b33e1641b	270
744943782794133500	908955	2016-06-20T17:23:32Z	Itapua	0015065c5a4fa3c4	271
744943791015100400	908985	2016-06-20T17:23:34Z	José Carlos Paz	00eacabc1e5298db	272
744944681188999200	911498	2016-06-20T17:27:07Z	Punta Arenas	00aae48175646039	273
744947399437623300	919235	2016-06-20T17:37:55Z	Moreno	004104c122aeebbd	274
744948088188575700	921204	2016-06-20T17:40:39Z	Córdoba	00f84d414936f28e	275
744951483960000500	930879	2016-06-20T17:54:08Z	Cuenca	013cb38e7fe501ae	276
744952017945165800	932424	2016-06-20T17:56:16Z	Carrizales	4801f8c56b6c85fc	277
744952109955711e3	932672	2016-06-20T17:56:38Z	Temuco	000af2920fcd0d30	278
744952134110711800	932741	2016-06-20T17:56:43Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	279
744952863302922200	934926	2016-06-20T17:59:37Z	NA	NA	280
744959419906142200	953252	2016-06-20T18:25:41Z	La Plata	0177894212b08f73	281
744959828200656900	954390	2016-06-20T18:27:18Z	Neuquén	00da7cec74df27ff	282
744961466017644500	958893	2016-06-20T18:33:48Z	Bilbao	cd43ea85d651af92	283
744962132614221800	960753	2016-06-20T18:36:27Z	Venezuela	043383f8b2b79918	284
744964099021275100	966116	2016-06-20T18:44:16Z	Arenalejos	97b6f58504129fb8	285
744967446545633300	975353	2016-06-20T18:57:34Z	Villarrobledo	9f43e150310c4c48	286
744969174657667100	980236	2016-06-20T19:04:26Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	287
744969335244984300	980720	2016-06-20T19:05:05Z	Bogotá, D.C.	0161be1b3f98d6c3	288
744969480883814400	981100	2016-06-20T19:05:39Z	Bogotá, D.C.	0161be1b3f98d6c3	289
744970053897044e3	982653	2016-06-20T19:07:56Z	Bogotá, D.C.	0161be1b3f98d6c3	290
744970907307905e3	985040	2016-06-20T19:11:19Z	Logroño	342f9faf7392d4ce	291
744974762414317600	996407	2016-06-20T19:26:38Z	Río Negro	4e51dcd7e0471448	292
744974956275109900	997002	2016-06-20T19:27:25Z	Venezuela	043383f8b2b79918	293
7.3833725422199194e+17	1012268	2016-06-02T11:51:33Z	Ciudad Autónoma de Buenos Aires	018f1cde6bad9747	294
738338157087862800	1013689	2016-06-02T11:55:08Z	Bogotá, D.C.	0161be1b3f98d6c3	295
738343369395560400	1022669	2016-06-02T12:15:51Z	Sevilla	005073317675ae83	296
738346726336122900	1028802	2016-06-02T12:29:12Z	Bogotá, D.C.	0161be1b3f98d6c3	297
738347010206670800	1029328	2016-06-02T12:30:19Z	Paraguay	6cf2fd60a82329fc	298
738348029053444100	1031165	2016-06-02T12:34:22Z	Igualada	245c16343af35cdf	299
738349135225589800	1033172	2016-06-02T12:38:46Z	Chile	47a3cf27863714de	300
738349419100307500	1033717	2016-06-02T12:39:54Z	La Molina	01141e434906e058	301
738352784773242900	1040403	2016-06-02T12:53:16Z	Antofagasta	002442586af0948e	302
738353792484151300	1042502	2016-06-02T12:57:16Z	Guadalajara	7807880b17af73d8	303
738354652442398700	1044350	2016-06-02T13:00:41Z	Buenos Aires	4afa2757051c5192	304
738355387649384400	1045934	2016-06-02T13:03:37Z	Badalona	59d08c41f3229755	305
738355577542303700	1046344	2016-06-02T13:04:22Z	San Martín de los Andes	0104f21930c30f5c	306
